"first_pickup_date","pickup_city","pickup_state_code","pickup_zip","dropoff_city","dropoff_state_code","dropoff_zip","price_carrier_total","vehicles","ship_via_id","vehicle_runs"
"2025-02-01","Columbus","OH","43204","Green Bay","WI","54302","675","[{""id"":""0"",""year"":""2015"",""model"":""K900"",""make"":""Kia"",""type"":""Car"",""recommended_price"":""0.00"",""deposit"":""75"",""total"":""750.00""}]","1","1"
"2025-02-01","West Chester","OH","45069","Brandon","MS","39047","775","[{""id"":""0"",""year"":""2013"",""model"":""Range Rover"",""make"":""Land Rover"",""type"":""SUV"",""recommended_price"":""0.00"",""deposit"":""150"",""total"":""850""}]","1","0"
"2025-02-04","Providence","RI","02903","Pittsburgh","PA","15237","525","[{""id"":""0"",""year"":""2010"",""model"":""Accord"",""make"":""Honda"",""type"":""Car"",""recommended_price"":""0.00"",""deposit"":""150"",""total"":""675""}]","1","0"
"2025-03-05","Elgin","IL","60120","Deland","FL","32720","600","[{""id"":""0"",""year"":""2001"",""model"":""Grand Marquis"",""make"":""Mercury"",""type"":""Car"",""recommended_price"":""0.00"",""deposit"":""40"",""total"":""640""}]","1","1"
"2025-02-24","Great Falls","MT","59405","Indialantic","FL","32903","1275","[{""plate"":"""",""plate_state_code"":"""",""vin"":"""",""lot_number"":"""",""color"":"""",""year"":""2002"",""model"":""ml350"",""make"":""M"",""type"":""SUV"",""recommended_price"":""0"",""deposit"":""400"",""total"":""1675"",""id"":""084a1613_e852_0326_693a_41b1cfa08753""}]","1","1"
"2025-03-20","Crown Point","IN","46307","Indianapolis","IN","46203","250","[{""id"":""0"",""year"":""2004"",""model"":""3-Sep"",""make"":""Saab"",""type"":""Car"",""recommended_price"":""0.00"",""deposit"":""100"",""total"":""350""}]","1","0"
"2025-03-15","Woodstock","GA","30189","Birmingham","AL","35206","250","[{""id"":""0"",""year"":""1999"",""model"":""Silverado 1500"",""make"":""Chevrolet"",""type"":""Pickup"",""recommended_price"":""0.00"",""deposit"":""75"",""total"":""325""}]","1","1"
