pickup_zip,dropoff_zip,distance_miles
44502,76934,1289.6
76934,44502,1289.6
44502,38869,645.0
38869,44502,645.0
44502,13674,297.7
13674,44502,297.7
44502,61571,460.3
61571,44502,460.3
44502,60560,406.4
60560,44502,406.4
44502,84029,1684.6
84029,44502,1684.6
44502,65775,675.4
65775,44502,675.4
44502,16036,50.9
16036,44502,50.9
44502,19145,298.2
19145,44502,298.2
44502,29493,554.4
29493,44502,554.4
44502,45005,220.8
45005,44502,220.8
44502,30106,545.7
30106,44502,545.7
44502,10465,357.2
10465,44502,357.2
44502,83121,1545.0
83121,44502,1545.0
44502,41833,306.5
41833,44502,306.5
44502,38751,762.3
38751,44502,762.3
44502,18816,250.0
18816,44502,250.0
44502,16803,145.0
16803,44502,145.0
44502,76034,1071.0
76034,44502,1071.0
44502,17343,193.6
17343,44502,193.6
44502,8009,314.5
8009,44502,314.5
44502,61433,500.4
61433,44502,500.4
44502,49048,264.3
49048,44502,264.3
44502,58707,1127.0
58707,44502,1127.0
44502,19956,322.9
19956,44502,322.9
44502,37397,484.2
37397,44502,484.2
44502,66524,804.1
66524,44502,804.1
44502,7833,291.6
7833,44502,291.6
44502,96080,2174.7
96080,44502,2174.7
44502,60464,377.7
60464,44502,377.7
44502,60470,417.1
60470,44502,417.1
44502,78724,1206.4
78724,44502,1206.4
44502,32066,774.8
32066,44502,774.8
44502,74880,927.7
74880,44502,927.7
44502,70776,948.3
70776,44502,948.3
44502,8846,323.7
8846,44502,323.7
44502,64441,715.7
64441,44502,715.7
44502,13687,375.9
13687,44502,375.9
44502,50173,628.3
50173,44502,628.3
44502,97396,2161.4
97396,44502,2161.4
44502,15690,65.1
15690,44502,65.1
44502,98057,2082.9
98057,44502,2082.9
44502,87753,1361.7
87753,44502,1361.7
44502,84013,1643.7
84013,44502,1643.7
44502,95237,2151.1
95237,44502,2151.1
44502,63010,550.2
63010,44502,550.2
44502,8628,310.8
8628,44502,310.8
44502,62692,501.4
62692,44502,501.4
44502,70003,934.0
70003,44502,934.0
44502,33185,1058.2
33185,44502,1058.2
44502,99040,1885.4
99040,44502,1885.4
44502,53202,396.8
53202,44502,396.8
44502,71675,806.8
71675,44502,806.8
44502,73945,1143.7
73945,44502,1143.7
44502,38326,588.4
38326,44502,588.4
44502,95608,2150.4
95608,44502,2150.4
44502,43788,95.7
43788,44502,95.7
44502,5667,474.0
5667,44502,474.0
44502,99036,1851.3
99036,44502,1851.3
44502,36322,734.6
36322,44502,734.6
44502,45336,194.9
45336,44502,194.9
44502,54470,560.3
54470,44502,560.3
44502,71658,805.3
71658,44502,805.3
44502,5048,454.4
5048,44502,454.4
44502,30663,540.1
30663,44502,540.1
44502,13163,288.7
13163,44502,288.7
44502,70049,943.4
70049,44502,943.4
44502,38079,575.0
38079,44502,575.0
44502,93723,2120.4
93723,44502,2120.4
44502,60510,401.4
60510,44502,401.4
44502,52583,654.5
52583,44502,654.5
44502,20204,245.1
20204,44502,245.1
44502,14861,216.3
14861,44502,216.3
44502,44089,92.2
44089,44502,92.2
44502,85709,1785.1
85709,44502,1785.1
44502,32612,794.4
32612,44502,794.4
44502,32438,776.3
32438,44502,776.3
44502,16686,129.0
16686,44502,129.0
44502,57551,1088.5
57551,44502,1088.5
44502,65755,709.3
65755,44502,709.3
44502,99721,3151.3
99721,44502,3151.3
44502,89002,1879.4
89002,44502,1879.4
44502,21133,234.3
21133,44502,234.3
44502,70639,999.6
70639,44502,999.6
44502,78074,1274.9
78074,44502,1274.9
44502,95307,2154.4
95307,44502,2154.4
44502,24211,313.6
24211,44502,313.6
44502,5405,444.9
5405,44502,444.9
44502,3054,485.3
3054,44502,485.3
44502,20722,245.7
20722,44502,245.7
44502,11769,393.9
11769,44502,393.9
44502,94533,2192.8
94533,44502,2192.8
44502,78753,1204.8
78753,44502,1204.8
44502,53007,406.4
53007,44502,406.4
44502,68601,871.2
68601,44502,871.2
44502,8008,353.4
8008,44502,353.4
44502,77080,1140.6
77080,44502,1140.6
44502,51460,775.6
51460,44502,775.6
44502,75791,1012.3
75791,44502,1012.3
44502,54420,549.4
54420,44502,549.4
44502,62560,489.6
62560,44502,489.6
44502,95817,2158.6
95817,44502,2158.6
44502,17037,174.5
17037,44502,174.5
44502,54304,444.6
54304,44502,444.6
44502,48601,231.1
48601,44502,231.1
44502,59762,1655.4
59762,44502,1655.4
44502,37726,405.8
37726,44502,405.8
44502,46156,278.4
46156,44502,278.4
44502,61875,414.6
61875,44502,414.6
44502,90280,2103.5
90280,44502,2103.5
44502,24087,267.0
24087,44502,267.0
44502,38504,391.8
38504,44502,391.8
44502,41049,251.3
41049,44502,251.3
44502,50441,657.8
50441,44502,657.8
44502,71720,828.3
71720,44502,828.3
44502,71079,874.9
71079,44502,874.9
44502,68959,957.5
68959,44502,957.5
44502,55430,696.1
55430,44502,696.1
44502,20723,240.9
20723,44502,240.9
44502,23175,319.8
23175,44502,319.8
44502,42326,432.6
42326,44502,432.6
44502,49872,469.4
49872,44502,469.4
44502,62621,529.5
62621,44502,529.5
44502,37616,353.9
37616,44502,353.9
75287,97416,1610.8
97416,75287,1610.8
75287,95646,1354.0
95646,75287,1354.0
75287,72661,339.3
72661,75287,339.3
75287,91762,1200.9
91762,75287,1200.9
75287,19560,1266.2
19560,75287,1266.2
75287,66851,360.2
66851,75287,360.2
75287,53150,830.3
53150,75287,830.3
75287,56304,876.7
56304,75287,876.7
75287,6389,1477.7
6389,75287,1477.7
75287,51563,595.4
51563,75287,595.4
75287,46055,771.4
46055,75287,771.4
75287,17936,1251.1
17936,75287,1251.1
75287,16151,1083.6
16151,75287,1083.6
75287,49323,901.3
49323,75287,901.3
75287,82646,874.7
82646,75287,874.7
75287,2464,1536.7
2464,75287,1536.7
75287,2188,1547.6
2188,75287,1547.6
75287,30281,732.5
30281,75287,732.5
75287,41265,861.7
41265,75287,861.7
75287,94063,1462.9
94063,75287,1462.9
75287,79014,282.7
79014,75287,282.7
75287,31031,784.9
31031,75287,784.9
75287,35006,559.1
35006,75287,559.1
75287,97345,1588.4
97345,75287,1588.4
75287,75494,92.0
75494,75287,92.0
75287,73639,223.4
73639,75287,223.4
75287,59425,1308.1
59425,75287,1308.1
75287,90058,1233.8
90058,75287,1233.8
75287,30666,768.0
30666,75287,768.0
75287,81062,541.2
81062,75287,541.2
75287,76308,114.5
76308,75287,114.5
75287,64433,513.5
64433,75287,513.5
75287,24014,1000.5
24014,75287,1000.5
75287,96106,1395.9
96106,75287,1395.9
75287,12577,1375.8
12577,75287,1375.8
75287,52077,736.1
52077,75287,736.1
75287,60654,794.1
60654,75287,794.1
75287,90266,1244.7
90266,75287,1244.7
75287,53065,862.0
53065,75287,862.0
75287,78363,387.9
78363,75287,387.9
75287,14150,1194.4
14150,75287,1194.4
75287,11225,1369.1
11225,75287,1369.1
75287,11207,1372.3
11207,75287,1372.3
75287,18709,1285.1
18709,75287,1285.1
75287,87730,472.8
87730,75287,472.8
75287,23055,1099.4
23055,75287,1099.4
75287,5346,1488.2
5346,75287,1488.2
75287,45827,884.8
45827,75287,884.8
75287,68430,528.7
68430,75287,528.7
75287,97141,1668.0
97141,75287,1668.0
75287,20748,1183.0
20748,75287,1183.0
75287,95975,1421.2
95975,75287,1421.2
75287,78632,231.1
78632,75287,231.1
75287,53928,830.7
53928,75287,830.7
75287,76934,243.9
76934,75287,243.9
75287,38869,470.5
38869,75287,470.5
75287,13674,1344.1
13674,75287,1344.1
75287,61571,671.2
61571,75287,671.2
75287,60560,752.3
60560,75287,752.3
75287,84029,1036.3
84029,75287,1036.3
75287,65775,380.9
65775,75287,380.9
75287,16036,1099.3
16036,75287,1099.3
75287,19145,1292.5
19145,75287,1292.5
75287,29493,927.9
29493,75287,927.9
75287,45005,831.3
45005,75287,831.3
75287,30106,707.7
30106,75287,707.7
75287,10465,1378.8
10465,75287,1378.8
75287,83121,967.5
83121,75287,967.5
75287,41833,833.1
41833,75287,833.1
75287,38751,358.4
38751,75287,358.4
75287,18816,1295.3
18816,75287,1295.3
75287,16803,1175.8
16803,75287,1175.8
75287,76034,19.4
76034,75287,19.4
75287,17343,1182.5
17343,75287,1182.5
75287,8009,1303.2
8009,75287,1303.2
75287,61433,638.7
61433,75287,638.7
75287,49048,890.5
49048,75287,890.5
75287,58707,1077.4
58707,75287,1077.4
75287,19956,1253.0
19956,75287,1253.0
75287,37397,666.4
37397,75287,666.4
75287,66524,406.1
66524,75287,406.1
75287,7833,1317.5
7833,75287,1317.5
75287,96080,1498.0
96080,75287,1498.0
75287,60464,774.7
60464,75287,774.7
75287,60470,722.1
60470,75287,722.1
75287,78724,191.9
78724,75287,191.9
75287,32066,828.3
32066,75287,828.3
75287,74880,169.2
74880,75287,169.2
75287,70776,388.0
70776,75287,388.0
75287,8846,1339.8
8846,75287,1339.8
75287,64441,529.8
64441,75287,529.8
75287,13687,1420.6
13687,75287,1420.6
75287,50173,659.0
50173,75287,659.0
75287,97396,1649.4
97396,75287,1649.4
75287,15690,1091.5
15690,75287,1091.5
75287,98057,1659.9
98057,75287,1659.9
75287,87753,503.3
87753,75287,503.3
75287,84013,983.4
84013,75287,983.4
75287,95237,1409.9
95237,75287,1409.9
75287,63010,520.8
63010,75287,520.8
75287,8628,1317.7
8628,75287,1317.7
75287,62692,594.9
62692,75287,594.9
75287,70003,442.3
70003,75287,442.3
75287,33185,1106.3
33185,75287,1106.3
75287,99040,1507.6
99040,75287,1507.6
75287,53202,846.2
53202,75287,846.2
75287,71675,286.7
71675,75287,286.7
75287,73945,362.9
73945,75287,362.9
75287,38326,511.2
38326,75287,511.2
75287,95608,1424.0
95608,75287,1424.0
75287,43788,981.4
43788,75287,981.4
75287,5667,1525.4
5667,75287,1525.4
75287,99036,1464.6
99036,75287,1464.6
75287,36322,662.0
36322,75287,662.0
75287,45336,865.2
45336,75287,865.2
75287,54470,920.5
54470,75287,920.5
75287,71658,305.9
71658,75287,305.9
75287,5048,1506.4
5048,75287,1506.4
75287,30663,766.6
30663,75287,766.6
75287,13163,1340.4
13163,75287,1340.4
75287,70049,423.3
70049,75287,423.3
75287,38079,480.8
38079,75287,480.8
75287,93723,1334.9
93723,75287,1334.9
75287,60510,768.5
60510,75287,768.5
75287,52583,575.3
52583,75287,575.3
75287,20204,1180.3
20204,75287,1180.3
75287,14861,1267.2
14861,75287,1267.2
75287,44089,983.9
44089,75287,983.9
75287,85709,827.1
85709,75287,827.1
75287,32612,886.6
32612,75287,886.6
75287,32438,693.6
32438,75287,693.6
75287,16686,1155.4
16686,75287,1155.4
75287,57551,750.1
57551,75287,750.1
75287,65755,354.6
65755,75287,354.6
75287,99721,3235.4
99721,75287,3235.4
75287,89002,1052.9
89002,75287,1052.9
75287,21133,1199.4
21133,75287,1199.4
75287,70639,240.5
70639,75287,240.5
75287,78074,240.1
78074,75287,240.1
75287,95307,1394.7
95307,75287,1394.7
75287,24211,881.7
24211,75287,881.7
75287,5405,1494.3
5405,75287,1494.3
75287,3054,1533.1
3054,75287,1533.1
75287,20722,1184.6
20722,75287,1184.6
75287,11769,1412.3
11769,75287,1412.3
75287,94533,1457.3
94533,75287,1457.3
75287,78753,186.8
78753,75287,186.8
75287,53007,844.3
53007,75287,844.3
75287,68601,583.7
68601,75287,583.7
75287,8008,1337.7
8008,75287,1337.7
75287,77080,232.7
77080,75287,232.7
75287,51460,633.6
51460,75287,633.6
75287,75791,108.6
75791,75287,108.6
75287,54420,873.4
54420,75287,873.4
75287,62560,593.3
62560,75287,593.3
75287,95817,1430.1
95817,75287,1430.1
75287,17037,1189.8
17037,75287,1189.8
75287,54304,922.4
54304,75287,922.4
75287,48601,1003.2
48601,75287,1003.2
75287,59762,1238.0
59762,75287,1238.0
75287,37726,718.3
37726,75287,718.3
75287,46156,775.2
46156,75287,775.2
75287,61875,677.0
61875,75287,677.0
75287,90280,1232.7
90280,75287,1232.7
75287,24087,982.5
24087,75287,982.5
75287,38504,727.2
38504,75287,727.2
75287,41049,825.8
41049,75287,825.8
75287,50441,700.1
50441,75287,700.1
75287,71720,248.8
71720,75287,248.8
75287,71079,233.6
71079,75287,233.6
75287,68959,529.1
68959,75287,529.1
75287,55430,853.4
55430,75287,853.4
75287,20723,1192.3
20723,75287,1192.3
75287,23175,1183.7
23175,75287,1183.7
75287,42326,628.4
42326,75287,628.4
75287,49872,1036.7
49872,75287,1036.7
75287,62621,582.1
62621,75287,582.1
75287,37616,832.4
37616,75287,832.4
97416,95646,359.2
95646,97416,359.2
97416,72661,1706.7
72661,97416,1706.7
97416,91762,701.9
91762,97416,701.9
97416,19560,2444.8
19560,97416,2444.8
97416,66851,1439.3
66851,97416,1439.3
97416,53150,1789.4
53150,97416,1789.4
97416,56304,1471.7
56304,97416,1471.7
97416,6389,2602.0
6389,97416,2602.0
97416,51563,1436.3
51563,97416,1436.3
97416,46055,1957.0
46055,97416,1957.0
97416,17936,2414.3
17936,97416,2414.3
97416,16151,2207.9
16151,97416,2207.9
97416,49323,1907.7
49323,97416,1907.7
97416,82646,854.6
82646,97416,854.6
97416,2464,2628.3
2464,97416,2628.3
97416,2188,2643.4
2188,97416,2643.4
97416,30281,2221.1
30281,97416,2221.1
97416,41265,2170.7
41265,97416,2170.7
97416,94063,390.3
94063,97416,390.3
97416,79014,1336.9
79014,97416,1336.9
97416,31031,2288.3
31031,97416,2288.3
97416,35006,2074.0
35006,97416,2074.0
97416,97345,110.3
97345,97416,110.3
97416,75494,1691.3
75494,97416,1691.3
97416,73639,1410.5
73639,97416,1410.5
97416,59425,672.6
59425,97416,672.6
97416,90058,689.7
90058,97416,689.7
97416,30666,2239.1
30666,97416,2239.1
97416,81062,1084.7
81062,97416,1084.7
97416,76308,1496.4
76308,97416,1496.4
97416,64433,1506.6
64433,97416,1506.6
97416,24014,2326.0
24014,97416,2326.0
97416,96106,280.3
96106,97416,280.3
97416,12577,2508.0
12577,97416,2508.0
97416,52077,1620.2
52077,97416,1620.2
97416,60654,1830.1
60654,97416,1830.1
97416,90266,692.7
90266,97416,692.7
97416,53065,1756.4
53065,97416,1756.4
97416,78363,1801.7
78363,97416,1801.7
97416,14150,2242.2
14150,97416,2242.2
97416,11225,2534.0
11225,97416,2534.0
97416,11207,2536.8
11207,97416,2536.8
97416,18709,2423.8
18709,97416,2423.8
97416,87730,1139.9
87730,97416,1139.9
97416,23055,2396.2
23055,97416,2396.2
97416,5346,2549.3
5346,97416,2549.3
97416,45827,2013.4
45827,97416,2013.4
97416,68430,1398.3
68430,97416,1398.3
97416,97141,168.2
97141,97416,168.2
97416,20748,2432.3
20748,97416,2432.3
97416,95975,294.4
95975,97416,294.4
97416,78632,1716.6
78632,97416,1716.6
97416,53928,1731.0
53928,97416,1731.0
97416,76934,1484.6
76934,97416,1484.6
97416,38869,1960.8
38869,97416,1960.8
97416,13674,2365.3
13674,97416,2365.3
97416,61571,1762.7
61571,97416,1762.7
97416,60560,1795.6
60560,97416,1795.6
97416,84029,576.2
84029,97416,576.2
97416,65775,1736.4
65775,97416,1736.4
97416,16036,2241.0
16036,97416,2241.0
97416,19145,2491.3
19145,97416,2491.3
97416,29493,2408.0
29493,97416,2408.0
97416,45005,2045.6
45005,97416,2045.6
97416,30106,2190.2
30106,97416,2190.2
97416,10465,2536.5
10465,97416,2536.5
97416,83121,676.6
83121,97416,676.6
97416,41833,2176.9
41833,97416,2176.9
97416,38751,1898.9
38751,97416,1898.9
97416,18816,2413.0
18816,97416,2413.0
97416,16803,2336.1
16803,97416,2336.1
97416,76034,1600.0
76034,97416,1600.0
97416,17343,2386.4
17343,97416,2386.4
97416,8009,2508.0
8009,97416,2508.0
97416,61433,1728.1
61433,97416,1728.1
97416,49048,1929.7
49048,97416,1929.7
97416,58707,1138.0
58707,97416,1138.0
97416,19956,2509.4
19956,97416,2509.4
97416,37397,2101.4
37397,97416,2101.4
97416,66524,1496.8
66524,97416,1496.8
97416,7833,2473.5
7833,97416,2473.5
97416,96080,209.3
96080,97416,209.3
97416,60464,1822.4
60464,97416,1822.4
97416,60470,1793.2
60470,97416,1793.2
97416,78724,1683.5
78724,97416,1683.5
97416,32066,2395.3
32066,97416,2395.3
97416,74880,1562.5
74880,97416,1562.5
97416,70776,1997.2
70776,97416,1997.2
97416,8846,2509.2
8846,97416,2509.2
97416,64441,1524.6
64441,97416,1524.6
97416,13687,2411.0
13687,97416,2411.0
97416,50173,1574.9
50173,97416,1574.9
97416,97396,143.8
97396,97416,143.8
97416,15690,2258.1
15690,97416,2258.1
97416,98057,314.7
98057,97416,314.7
97416,87753,1114.4
87753,97416,1114.4
97416,84013,628.7
84013,97416,628.7
97416,95237,362.0
95237,97416,362.0
97416,63010,1764.5
63010,97416,1764.5
97416,8628,2500.8
8628,97416,2500.8
97416,62692,1760.3
62692,97416,1760.3
97416,70003,2050.4
70003,97416,2050.4
97416,33185,2705.4
33185,97416,2705.4
97416,99040,435.1
99040,97416,435.1
97416,53202,1798.3
53202,97416,1798.3
97416,71675,1830.6
71675,97416,1830.6
97416,73945,1263.0
73945,97416,1263.0
97416,38326,1967.2
38326,97416,1967.2
97416,95608,328.4
95608,97416,328.4
97416,43788,2188.2
43788,97416,2188.2
97416,5667,2529.7
5667,97416,2529.7
97416,99036,440.0
99036,97416,440.0
97416,36322,2224.5
36322,97416,2224.5
97416,45336,2027.3
45336,97416,2027.3
97416,54470,1662.7
54470,97416,1662.7
97416,71658,1858.5
71658,97416,1858.5
97416,5048,2542.5
5048,97416,2542.5
97416,30663,2249.3
30663,97416,2249.3
97416,13163,2394.6
13163,97416,2394.6
97416,70049,2032.3
70049,97416,2032.3
97416,38079,1865.4
38079,97416,1865.4
97416,93723,474.5
93723,97416,474.5
97416,60510,1797.2
60510,97416,1797.2
97416,52583,1572.8
52583,97416,1572.8
97416,20204,2426.8
20204,97416,2426.8
97416,14861,2367.3
14861,97416,2367.3
97416,44089,2101.9
44089,97416,2101.9
97416,85709,1022.5
85709,97416,1022.5
97416,32612,2454.1
32612,97416,2454.1
97416,32438,2267.9
32438,97416,2267.9
97416,16686,2322.1
16686,97416,2322.1
97416,57551,1109.1
57551,97416,1109.1
97416,65755,1694.7
65755,97416,1694.7
97416,99721,2015.8
99721,97416,2015.8
97416,89002,672.5
89002,97416,672.5
97416,21133,2424.3
21133,97416,2424.3
97416,70639,1851.3
70639,97416,1851.3
97416,78074,1644.4
78074,97416,1644.4
97416,95307,404.7
95307,97416,404.7
97416,24211,2238.9
24211,97416,2238.9
97416,5405,2488.1
5405,97416,2488.1
97416,3054,2601.7
3054,97416,2601.7
97416,20722,2428.8
20722,97416,2428.8
97416,11769,2572.7
11769,97416,2572.7
97416,94533,339.7
94533,97416,339.7
97416,78753,1676.9
78753,97416,1676.9
97416,53007,1788.9
53007,97416,1788.9
97416,68601,1347.5
68601,97416,1347.5
97416,8008,2546.6
8008,97416,2546.6
97416,77080,1802.1
77080,97416,1802.1
97416,51460,1429.0
51460,97416,1429.0
97416,75791,1719.2
75791,97416,1719.2
97416,54420,1658.5
54420,97416,1658.5
97416,62560,1783.6
62560,97416,1783.6
97416,95817,330.9
95817,97416,330.9
97416,17037,2367.9
17037,97416,2367.9
97416,54304,1771.1
54304,97416,1771.1
97416,48601,1990.0
48601,97416,1990.0
97416,59762,555.3
59762,97416,555.3
97416,37726,2106.0
37726,97416,2106.0
97416,46156,1987.4
46156,97416,1987.4
97416,61875,1825.5
61875,97416,1825.5
97416,90280,693.9
90280,97416,693.9
97416,24087,2309.1
24087,97416,2309.1
97416,38504,2105.8
38504,97416,2105.8
97416,41049,2109.5
41049,97416,2109.5
97416,50441,1538.2
50441,97416,1538.2
97416,71720,1789.1
71720,97416,1789.1
97416,71079,1810.0
71079,97416,1810.0
97416,68959,1287.5
68959,97416,1287.5
97416,55430,1510.8
55430,97416,1510.8
97416,20723,2427.7
20723,97416,2427.7
97416,23175,2479.5
23175,97416,2479.5
97416,42326,1967.0
42326,97416,1967.0
97416,49872,1803.9
49872,97416,1803.9
97416,62621,1727.1
62621,97416,1727.1
97416,37616,2211.1
37616,97416,2211.1
95646,72661,1508.0
72661,95646,1508.0
95646,91762,344.4
91762,95646,344.4
95646,19560,2336.3
19560,95646,2336.3
95646,66851,1250.2
66851,95646,1250.2
95646,53150,1688.2
53150,95646,1688.2
95646,56304,1409.6
56304,95646,1409.6
95646,6389,2513.1
6389,95646,2513.1
95646,51563,1305.2
51563,95646,1305.2
95646,46055,1820.4
46055,95646,1820.4
95646,17936,2308.4
17936,95646,2308.4
95646,16151,2101.5
16151,95646,2101.5
95646,49323,1807.5
49323,95646,1807.5
95646,82646,753.7
82646,95646,753.7
95646,2464,2548.4
2464,95646,2548.4
95646,2188,2563.0
2188,95646,2563.0
95646,30281,2021.6
30281,95646,2021.6
95646,41265,2017.8
41265,95646,2017.8
95646,94063,143.1
94063,95646,143.1
95646,79014,1099.3
79014,95646,1099.3
95646,31031,2085.6
31031,95646,2085.6
95646,35006,1862.3
35006,95646,1862.3
95646,97345,419.9
97345,95646,419.9
95646,75494,1440.9
75494,95646,1440.9
95646,73639,1176.7
73639,95646,1176.7
95646,59425,774.8
59425,95646,774.8
95646,90058,335.1
90058,95646,335.1
95646,30666,2045.4
30666,95646,2045.4
95646,81062,870.6
81062,95646,870.6
95646,76308,1240.9
76308,95646,1240.9
95646,64433,1355.2
64433,95646,1355.2
95646,24014,2175.5
24014,95646,2175.5
95646,96106,80.8
96106,95646,80.8
95646,12577,2413.5
12577,95646,2413.5
95646,52077,1514.2
52077,95646,1514.2
95646,60654,1715.9
60654,95646,1715.9
95646,90266,339.7
90266,95646,339.7
95646,53065,1666.1
53065,95646,1666.1
95646,78363,1494.1
78363,95646,1494.1
95646,14150,2155.7
14150,95646,2155.7
95646,11225,2432.3
11225,95646,2432.3
95646,11207,2435.3
11207,95646,2435.3
95646,18709,2324.3
18709,95646,2324.3
95646,87730,884.9
87730,95646,884.9
95646,23055,2255.8
23055,95646,2255.8
95646,5346,2474.0
5346,95646,2474.0
95646,45827,1893.9
45827,95646,1893.9
95646,68430,1249.8
68430,95646,1249.8
95646,97141,508.8
97141,95646,508.8
95646,20748,2305.4
20748,95646,2305.4
95646,95975,73.3
95975,95646,73.3
95646,78632,1426.4
78632,95646,1426.4
95646,53928,1636.3
53928,95646,1636.3
95646,76934,1194.5
76934,95646,1194.5
95646,38869,1752.2
38869,95646,1752.2
95646,13674,2291.5
13674,95646,2291.5
95646,61571,1629.1
61571,95646,1629.1
95646,60560,1676.2
60560,95646,1676.2
95646,84029,399.9
84029,95646,399.9
95646,65775,1543.4
65775,95646,1543.4
95646,16036,2132.2
16036,95646,2132.2
95646,19145,2379.5
19145,95646,2379.5
95646,29493,2215.6
29493,95646,2215.6
95646,45005,1908.5
45005,95646,1908.5
95646,30106,1991.7
30106,95646,1991.7
95646,10465,2436.7
10465,95646,2436.7
95646,83121,547.5
83121,95646,547.5
95646,41833,2015.6
41833,95646,2015.6
95646,38751,1673.9
38751,95646,1673.9
95646,18816,2318.2
18816,95646,2318.2
95646,16803,2227.5
16803,95646,2227.5
95646,76034,1340.6
76034,95646,1340.6
95646,17343,2269.2
17343,95646,2269.2
95646,8009,2395.3
8009,95646,2395.3
95646,61433,1591.0
61433,95646,1591.0
95646,49048,1823.9
49048,95646,1823.9
95646,58707,1146.8
58707,95646,1146.8
95646,19956,2383.5
19956,95646,2383.5
95646,37397,1913.3
37397,95646,1913.3
95646,66524,1320.7
66524,95646,1320.7
95646,7833,2371.8
7833,95646,2371.8
95646,96080,165.0
96080,95646,165.0
95646,60464,1704.9
60464,95646,1704.9
95646,60470,1667.4
60470,95646,1667.4
95646,78724,1397.5
78724,95646,1397.5
95646,32066,2169.5
32066,95646,2169.5
95646,74880,1336.6
74880,95646,1336.6
95646,70776,1741.1
70776,95646,1741.1
95646,8846,2405.5
8846,95646,2405.5
95646,64441,1376.5
64441,95646,1376.5
95646,13687,2346.7
13687,95646,2346.7
95646,50173,1454.4
50173,95646,1454.4
95646,97396,482.1
97396,95646,482.1
95646,15690,2144.2
15690,95646,2144.2
95646,98057,619.8
98057,95646,619.8
95646,87753,851.2
87753,95646,851.2
95646,84013,438.8
84013,95646,438.8
95646,95237,69.7
95237,95646,69.7
95646,63010,1598.1
63010,95646,1598.1
95646,8628,2393.4
8628,95646,2393.4
95646,62692,1610.3
62692,95646,1610.3
95646,70003,1796.0
70003,95646,1796.0
95646,33185,2460.3
33185,95646,2460.3
95646,99040,647.6
99040,95646,647.6
95646,53202,1699.7
53202,95646,1699.7
95646,71675,1602.0
71675,95646,1602.0
95646,73945,1035.0
73945,95646,1035.0
95646,38326,1767.8
38326,95646,1767.8
95646,95608,70.9
95608,95646,70.9
95646,43788,2061.1
43788,95646,2061.1
95646,5667,2467.4
5667,95646,2467.4
95646,99036,628.6
99036,95646,628.6
95646,36322,1998.8
36322,95646,1998.8
95646,45336,1901.0
45336,95646,1901.0
95646,54470,1595.7
54470,95646,1595.7
95646,71658,1628.5
71658,95646,1628.5
95646,5048,2473.0
5048,95646,2473.0
95646,30663,2052.4
30663,95646,2052.4
95646,13163,2314.3
13163,95646,2314.3
95646,70049,1776.6
70049,95646,1776.6
95646,38079,1677.1
38079,95646,1677.1
95646,93723,127.7
93723,95646,127.7
95646,60510,1681.3
60510,95646,1681.3
95646,52583,1433.3
52583,95646,1433.3
95646,20204,2300.5
20204,95646,2300.5
95646,14861,2274.7
14861,95646,2274.7
95646,44089,1990.8
44089,95646,1990.8
95646,85709,677.9
85709,95646,677.9
95646,32612,2228.6
32612,95646,2228.6
95646,32438,2037.3
32438,95646,2037.3
95646,16686,2211.3
16686,95646,2211.3
95646,57551,1006.4
57551,95646,1006.4
95646,65755,1500.3
65755,95646,1500.3
95646,99721,2367.7
99721,95646,2367.7
95646,89002,332.6
89002,95646,332.6
95646,21133,2303.4
21133,95646,2303.4
95646,70639,1590.7
70639,95646,1590.7
95646,78074,1349.7
78074,95646,1349.7
95646,95307,90.4
95307,95646,90.4
95646,24211,2076.7
24211,95646,2076.7
95646,5405,2426.4
5405,95646,2426.4
95646,3054,2526.5
3054,95646,2526.5
95646,20722,2303.1
20722,95646,2303.1
95646,11769,2473.6
11769,95646,2473.6
95646,94533,110.6
94533,95646,110.6
95646,78753,1391.3
78753,95646,1391.3
95646,53007,1690.9
53007,95646,1690.9
95646,68601,1211.7
68601,95646,1211.7
95646,8008,2434.3
8008,95646,2434.3
95646,77080,1522.3
77080,95646,1522.3
95646,51460,1307.5
51460,95646,1307.5
95646,75791,1462.1
75791,95646,1462.1
95646,54420,1580.9
54420,95646,1580.9
95646,62560,1630.7
62560,95646,1630.7
95646,95817,78.1
95817,95646,78.1
95646,17037,2256.3
17037,95646,2256.3
95646,54304,1692.9
54304,95646,1692.9
95646,48601,1901.0
48601,95646,1901.0
95646,59762,607.7
59762,95646,607.7
95646,37726,1930.4
37726,95646,1930.4
95646,46156,1846.9
46156,95646,1846.9
95646,61875,1685.9
61875,95646,1685.9
95646,90280,339.3
90280,95646,339.3
95646,24087,2157.6
24087,95646,2157.6
95646,38504,1932.5
38504,95646,1932.5
95646,41049,1959.7
41049,95646,1959.7
95646,50441,1429.3
50441,95646,1429.3
95646,71720,1559.5
71720,95646,1559.5
95646,71079,1571.0
71079,95646,1571.0
95646,68959,1131.3
68959,95646,1131.3
95646,55430,1440.5
55430,95646,1440.5
95646,20723,2304.3
20723,95646,2304.3
95646,23175,2342.2
23175,95646,2342.2
95646,42326,1796.0
42326,95646,1796.0
95646,49872,1747.9
49872,95646,1747.9
95646,62621,1577.7
62621,95646,1577.7
95646,37616,2042.2
37616,95646,2042.2
72661,91762,1422.8
91762,72661,1422.8
72661,19560,944.5
19560,72661,944.5
72661,66851,268.0
66851,72661,268.0
72661,53150,503.3
