"first_pickup_date","pickup_city","pickup_state_code","pickup_zip","dropoff_city","dropoff_state_code","dropoff_zip","price_carrier_total","vehicles","ship_via_id","vehicle_runs"
"2024-10-09","North Scituate","RI","02857","Philadelphia","PA","19141","325","[{""id"":""0"",""year"":""2015"",""model"":""Grand Caravan"",""make"":""Dodge"",""type"":""Van"",""recommended_price"":""0.00"",""deposit"":""225"",""total"":""550""}]","1","1"
"2024-10-14","Chatsworth","CA","91311","Raymore","MO","64083","800","[{""plate"":"""",""plate_state_code"":"""",""vin"":"""",""lot_number"":"""",""color"":"""",""year"":""2018"",""model"":""Civic"",""make"":""Honda"",""type"":""Car"",""recommended_price"":""0"",""deposit"":""0"",""total"":""900"",""id"":""6696b25e_0a39_20e0_17f9_8c8647e21304""}]","1","1"
"2024-11-12","FREEPORT","NY","11520","BOYNTON BEACH","FL","33436","800","[{""id"":""0"",""year"":""2021"",""model"":""CAMRY HYBRID"",""make"":""TOYOTA"",""type"":""Car"",""recommended_price"":""0.00"",""deposit"":""200"",""total"":""1000""}]","1","1"
"2024-10-06","Oxford","WI","53952","Gainesville","FL","32608","1500","[{""id"":""0"",""year"":""2000"",""model"":""Malibu"",""make"":""Chevrolet"",""type"":""Car"",""recommended_price"":""0.00"",""deposit"":""0"",""total"":""1500""}]","1","1"
"2024-10-12","Waynesboro","GA","30830","Burlington","NJ","08016","400","[{""plate"":"""",""plate_state_code"":"""",""vin"":"""",""lot_number"":"""",""color"":"""",""year"":""2011"",""model"":""Santa Fe"",""make"":""Hyundai"",""type"":""Car"",""recommended_price"":""0"",""deposit"":""100"",""total"":""500"",""id"":""766e61a1_0af9_29fa_f57e_97d6fc397df8""}]","1","1"
"2025-01-31","Martinez","CA","94553","Fremont","CA","94538","150","[{""id"":""0"",""year"":""2021"",""model"":""Sonata Hybrid"",""make"":""Hyundai"",""type"":""Car"",""recommended_price"":""0.00"",""deposit"":""100"",""total"":""250"",""vin"":""PIN: 72156"",""lot_number"":""86589974""}]","1","1"
"2025-01-04","Rock Hill","SC","29732","Saint Louis","MO","63138","600","[{""plate"":"""",""plate_state_code"":"""",""vin"":"""",""lot_number"":"""",""color"":"""",""year"":""2010"",""model"":""A4"",""make"":""Audi"",""type"":""Car"",""recommended_price"":""0"",""deposit"":""0"",""total"":""750"",""id"":""b4bd5a4a_f815_647a_957e_5d8dc5e57fce""}]","1","1"
"2024-10-21","Flint","MI","48506","Saint Louis","MO","63138","600","[{""plate"":"""",""plate_state_code"":"""",""vin"":"""",""lot_number"":"""",""color"":"""",""year"":""2010"",""model"":""Fusion"",""make"":""Ford"",""type"":""Car"",""recommended_price"":""0"",""deposit"":""150"",""total"":""750"",""id"":""b4bd5a4a_f815_647a_957e_5d8dc5e57fce""}]","1","1"
"2024-10-12","Willoughby","OH","44094","KISSIMMEE","FL","34759","700","[{""id"":""0"",""year"":""2020"",""model"":""CAYENNE"",""make"":""PORSCHE"",""type"":""SUV"",""recommended_price"":""0.00"",""deposit"":""100"",""total"":""800""}]","1","1"
"2024-10-14","Lancaster","CA","93535","Fremont","CA","94538","300","[{""id"":""0"",""year"":""2021"",""model"":""Prius Prime"",""make"":""Toyota"",""type"":""Car"",""recommended_price"":""0.00"",""deposit"":""100"",""total"":""350""}]","1","1"
