"first_pickup_date","pickup_city","pickup_state_code","pickup_zip","dropoff_city","dropoff_state_code","dropoff_zip","price_carrier_total","vehicles","ship_via_id","vehicle_runs"
"2025-02-27","Frankfort","KY","40601","COLUMBUS","OH","43085","200","[{""id"":""0"",""year"":""2020"",""model"":""ENCORE"",""make"":""BUICK"",""type"":""SUV"",""recommended_price"":""0.00"",""deposit"":""80"",""total"":""180""}]","1","1"
"2025-03-10","Portland","OR","97225","GLENDALE","CA","91202","550","[{""id"":""0"",""year"":""2025"",""model"":""SPORTAGE"",""make"":""KIA"",""type"":""SUV"",""recommended_price"":""0.00"",""deposit"":""200"",""total"":""750""}]","1","1"
"2025-02-25","POLLOCK","LA","71467","LAWRENCE","MS","39336","500","[{""id"":""0"",""year"":""2008"",""model"":""TOWN AND COUNTRY"",""make"":""CHRYSLER"",""type"":""Car"",""recommended_price"":""0.00"",""deposit"":""100"",""total"":""600""}]","1","1"
"2025-03-10","FAIRFAX","VA","22030","REDMOND","WA","98052","1100","[{""id"":""0"",""year"":""2025"",""model"":""X5"",""make"":""BMW"",""type"":""SUV"",""recommended_price"":""0.00"",""deposit"":""200"",""total"":""1350""}]","1","1"
"2025-03-07","Mecca","CA","92254","Blue Island","IL","60406","1100","[{""plate"":"""",""plate_state_code"":"""",""vin"":"""",""lot_number"":"""",""color"":"""",""year"":""2002"",""model"":""Tundra"",""make"":""Toyota"",""type"":""Pickup"",""recommended_price"":""0"",""deposit"":""200"",""total"":""1300"",""id"":""a67f44a4_603c_b8b4_d89f_bee4a30f95fe""}]","1","1"
