"first_pickup_date","pickup_city","pickup_state_code","pickup_zip","dropoff_city","dropoff_state_code","dropoff_zip","price_carrier_total","vehicles","ship_via_id","vehicle_runs"
"2024-10-04","Tifton","GA","31794","Acworth","GA","30101","250","[{""id"":""0"",""year"":""2016"",""model"":""Q5"",""make"":""Audi"",""type"":""SUV"",""recommended_price"":""0.00"",""deposit"":""100"",""total"":""350""}]","1","1"
"2024-10-22","Riverdale","GA","30274","Houston","TX","77054","450","[{""id"":""0"",""year"":""2016"",""model"":""Camry"",""make"":""Toyota"",""type"":""Car"",""recommended_price"":""0.00"",""deposit"":""100"",""total"":""550""}]","1","1"
"2024-10-07","South San Francisco","CA","94080","Sun Valley","NV","89433","350","[{""id"":""0"",""year"":""1986"",""model"":""Century"",""make"":""Buick"",""type"":""Car"",""recommended_price"":""0.00"",""deposit"":""150"",""total"":""500""}]","1","0"
"2024-10-25","Philadelphia","PA","19124","Clarksville","TN","37042","850","[{""id"":""0"",""year"":""2014"",""model"":""200"",""make"":""Chrysler"",""type"":""Car"",""recommended_price"":""0.00"",""deposit"":""150"",""total"":""1050""}]","1","1"
"2024-11-22","Louisville","KY","40206","Los Angeles","CA","90011","800","[{""id"":""0"",""year"":""2014"",""model"":""Maxima"",""make"":""Nissan"",""type"":""Car"",""recommended_price"":""0.00"",""deposit"":""200"",""total"":""1000"",""plate"":"""",""plate_state_code"":"""",""vin"":"""",""lot_number"":""""}]","1","1"
"2024-10-16","Houston","TX","77004","Sacramento","CA","95825","600","[{""id"":""0"",""year"":""2015"",""model"":""Santa Fe"",""make"":""Hyundai"",""type"":""SUV"",""recommended_price"":""0.00"",""deposit"":""200"",""total"":""750"",""vin"":"""",""plate_state_code"":"""",""plate"":"""",""lot_number"":""""}]","1","1"
"2024-11-06","Sykesville","MD","21784","Daly City","CA","94015","1200","[{""id"":""0"",""year"":""2021"",""model"":""Silverado 3500"",""make"":""Chevrolet "",""type"":""Pickup"",""recommended_price"":""0.00"",""deposit"":""200"",""total"":""1600""}]","1","1"
"2024-10-09","Morton","PA","19070","Harleysville","PA","19438","250","[{""id"":""0"",""year"":""2015"",""model"":""Patriot"",""make"":""Jeep"",""type"":""SUV"",""recommended_price"":""0.00"",""deposit"":""0"",""total"":""325""}]","1","0"
"2024-10-14","Phoenix","AZ","85001","Conway","AR","72032","1050","[{""id"":""0"",""year"":""2014"",""model"":""F150"",""make"":""Ford"",""type"":""Pickup"",""recommended_price"":""0.00"",""deposit"":""200"",""total"":""1550""}]","1","1"
"2024-10-18","Atlanta","GA","30339","Baton Rouge","LA","70803","400","[{""id"":""0"",""year"":""2018"",""model"":""428 Gran Coupe"",""make"":""BMW"",""type"":""Car"",""recommended_price"":""0.00"",""deposit"":""100"",""total"":""600""}]","1","1"
"2024-11-21","Mentone","CA","92359","Los Angeles","CA","90033","200","[{""plate"":"""",""plate_state_code"":"""",""vin"":"""",""lot_number"":"""",""color"":"""",""year"":""2024"",""model"":""f-150"",""make"":""Ford"",""type"":""Pickup"",""recommended_price"":""0"",""deposit"":""100"",""total"":""300"",""id"":""3bc09b99_57c1_7ecc_bc29_5eff98df8142""}]","1","1"
"2024-10-14","San Martin","CA","95046","Duarte","CA","91010","300","[{""plate"":"""",""plate_state_code"":"""",""vin"":"""",""lot_number"":"""",""color"":"""",""year"":""2015"",""model"":""x1"",""make"":""bmw"",""type"":""SUV"",""recommended_price"":""0"",""deposit"":""0"",""total"":""400"",""id"":""3bc09b99_57c1_7ecc_bc29_5eff98df8142""}]","1","1"
"2024-10-14","San Martin","CA","95046","Duarte","CA","91010","300","[{""plate"":"""",""plate_state_code"":"""",""vin"":"""",""lot_number"":"""",""color"":"""",""year"":""2008"",""model"":""328 i"",""make"":""bmw"",""type"":""Car"",""recommended_price"":""0"",""deposit"":""0"",""total"":""400"",""id"":""3bc09b99_57c1_7ecc_bc29_5eff98df8142""}]","1","1"
"2024-10-12","San Clemente","CA","92672","Aptos","CA","95003","650","[{""id"":""0"",""year"":""2005"",""model"":""Ram 3500"",""make"":""Dodge"",""type"":""Pickup"",""recommended_price"":""0.00"",""deposit"":""0"",""total"":""850""}]","1","0"
"2024-10-11","CANTON","GA","30114","PETERSBURG","MI","49270","400","[{""id"":""0"",""year"":""2005"",""model"":""LIBERTY"",""make"":""JEEP"",""type"":""SUV"",""recommended_price"":""0.00"",""deposit"":""150"",""total"":""550""}]","1","1"
"2024-10-23","Alexandria","VA","22314","Roanoke","TX","76262","750","[{""id"":""0"",""year"":""2015"",""model"":""C-Class"",""make"":""Mercedes-Benz"",""type"":""Car"",""recommended_price"":""0.00"",""deposit"":""150"",""total"":""900""}]","1","1"
"2024-10-12","Wesley Chapel","FL","33545","Pompano Beach","FL","33064","300","[{""id"":""0"",""year"":""2006"",""model"":""Expedition"",""make"":""Ford"",""type"":""SUV"",""recommended_price"":""0.00"",""deposit"":""200"",""total"":""400""}]","1","0"
"2024-10-12","Toms River","NJ","08753","New Smyrna Beach","FL","32168","650","[{""id"":""0"",""year"":""2017"",""model"":""Explorer"",""make"":""Ford"",""type"":""SUV"",""recommended_price"":""0.00"",""deposit"":""150"",""total"":""850""}]","1","1"
