"first_pickup_date","pickup_city","pickup_state_code","pickup_zip","dropoff_city","dropoff_state_code","dropoff_zip","price_carrier_total","vehicles","ship_via_id","vehicle_runs"
"2022-11-13","Redford","MI","48239","Palm Coast","FL","32137","2600.00","[{""id"":""1"",""year"":""2010"",""model"":""Suburban"",""make"":""Chevrolet"",""type"":""SUV"",""recommended_price"":""0.00"",""deposit"":""1675"",""total"":""1675"",""color"":""White"",""plate"":"""",""vin"":"""",""plate_state_code"":"""",""lot_number"":""""},{""id"":""2"",""year"":""2021"",""model"":""Gladiator"",""make"":""Jeep"",""type"":""SUV"",""recommended_price"":""0.00"",""deposit"":""1225.00"",""total"":""1225.00"",""color"":""Gray"",""plate"":"""",""vin"":"""",""plate_state_code"":"""",""lot_number"":""""}]","1","1"
"2018-08-14","Chandler","AZ","85226","Bellevue","WA","98007"," 850.00","","1","1"
"2021-07-09","Naples","FL","34119","West Orange","NJ","07052","850.00","[{""id"":""1"",""year"":""2019"",""model"":""X3"",""make"":""BMW"",""type"":""SUV"",""recommended_price"":""0.00"",""deposit"":""875.00"",""total"":""875.00"",""color"":""Black"",""plate"":"""" ,""vin"":"""",""plate_state_code"":"""" ,""lot_number"":""""}]","1","1"
"2022-02-11","Centennial  ","CO","80111","The Villages","FL","32163","2750.00","[{""plate"":""4TH1BLT"",""plate_state_code"":""CO"",""vin"":"""",""lot_number"":"""",""color"":""BLUE"",""year"":""2010"",""model"":""Mustang GT 500"",""make"":""Ford"",""type"":""Car"",""recommended_price"":""0"",""deposit"":""2275"",""total"":""2275"",""id"":""09929101_f02b_3498_866b_a15a53f6a881""},{""plate"":"""",""plate_state_code"":""CO"",""vin"":"""",""lot_number"":"""",""color"":""Gold/Black"",""year"":""2017"",""model"":""Ultra Limited"",""make"":""Harley Davidson"",""type"":""Motorcycle"",""recommended_price"":""0"",""deposit"":""1375"",""total"":""1375"",""id"":""ce0904f0_254e_9fe8_9c2b_66bb29d1db28""}]","2","1"
"2022-01-28","Escondido","CA","92029","Boring","OR","97009","1625.00","[{""id"":""2"",""year"":""2021"",""model"":""Silverado 2500"",""make"":""Chevrolet"",""type"":""Pickup"",""recommended_price"":""0.00"",""deposit"":""1200"",""total"":""1200"",""color"":""White"",""plate"":"""",""vin"":""PU -3563"",""plate_state_code"":"""",""lot_number"":""""}]","1","1"
"2021-06-08","Melbourne","FL","32935","Falmouth","MA","02540"," 950.00","","1","1"
"2020-08-03","San Antonio","TX","78210","East Hartford","CT","06108"," 1600.00","","1","1"
"2018-08-14","Steamboat Springs","CO","80487","North","Myrtle","SC"," 1375.00","","1","1"
"2021-07-15","Tucson","AZ","85718","Yonkers","NY","10710","2400.00","[{""id"":""1"",""year"":""2021"",""model"":""Rogue"",""make"":""Nissan"",""type"":""SUV"",""recommended_price"":""0.00"",""deposit"":""1200.00"",""total"":""1200.00"",""color"":""Black"",""plate"":"""" ,""vin"":"""",""plate_state_code"":"""" ,""lot_number"":""""},{""id"":""2"",""year"":""2021"",""model"":""Rogue"",""make"":""Nissan"",""type"":""SUV"",""recommended_price"":""0.00"",""deposit"":""1200.00"",""total"":""1200.00"",""color"":""Gray"",""plate"":"""" ,""vin"":"""",""plate_state_code"":"""" ,""lot_number"":""""}]","1","1"
"2017-12-22","Carson City","NV","89701","Gilroy","CA","95020"," 700.00","","1","1"
